"010503088802304057","synthesized11","010503088802304003","010403088800404065","010503088802304075","010503088802304130","synthesized27","010203088801001032","010103088801804051","synthesized21","synthesized3","010103088801804145","010503088802304112","010303088800605040","synthesized7","010503088802304021","synthesized8","synthesized20","010403088800404106","010203088801001145","010503088801501062","010403088800404040","010503088802304166","synthesized13","synthesized19","010503088801501372","synthesized17","synthesized18","010503088802304053","synthesized29","010303088800605014","010403088800404002","synthesized12","010203088801001095","010503088801501236","010303088800605119","010103088801804085","010503088802304039","010103088801804130","010103088801804100","synthesized5","010203088801001111","010303088800605066","010203088801001152","010503088802304094","synthesized32","010303088800605002","synthesized4","010303088800605131","010303088800605036","010103088801804019","010403088800404093","010403088800404027","synthesized15","010203088801001062","010303088800605052","010303088800605107","synthesized16","synthesized24","010503088801501114","010503088801501572","010303088800605078","synthesized31","010503088801501183","010303088800605027","010503088801501503","010403088800404014","synthesized10","010103088801804004","010403088800404074","synthesized22","010503088802304148","010203088801001017","010203088801001047","010203088801001097","010103088801804069","010403088800404118","010503088801501306","010103088801804049","synthesized14","synthesized6","010203088801001128","010203088801001080","synthesized25","synthesized23","010203088801001002","010403088800404053","synthesized30","synthesized1","010403088800404079","010503088802304015","010303088800605100","synthesized28","010503088801501011","010403088800404143","synthesized9","010103088801804034","010103088801804115","synthesized26","synthesized2"
99206.2879386757,509882.978216329,235298.800122778,488502.584843871,250809.775182747,112698.104443415,365602.393876536,534645.568784062,271688.926679064,431248.896250193,521955.142060364,684557.436842619,367513.446768051,201917.436802485,37349.0656066324,451371.229434725,407199.762615398,465639.128606133,329039.245123577,112161.844195734,164778.496552036,256208.421404228,394111.145246477,374083.449975124,509501.579384792,542742.548620121,538503.908254948,538878.355935888,332078.334599763,485045.457077818,202798.991699809,221607.814563481,274421.280288225,524938.837020452,468716.939404257,304252.968169183,530875.057240777,486024.72095772,595957.035859349,432176.077888895,282913.936048944,518414.940989656,436829.104425239,462815.805779818,132999.424649163,184819.90972603,445617.487107142,135262.294627162,540929.801537064,482677.05680171,476262.031434691,475626.122191622,187625.572001507,427896.267206713,442473.552742563,522436.290333138,380817.570942466,476816.17508515,453315.87678643,497613.548598963,451475.249425932,444115.534874911,530059.627151028,687627.27144594,478984.395019799,502693.283469802,418155.136561297,514602.41489537,388016.489392349,540208.578392567,540620.03690257,592640.812266305,460601.416087376,471837.126543869,543231.337105816,408639.696500239,502900.61396425,433165.113951171,499990.06633379,407673.879270379,0,423683.941528857,411439.41794502,396332.469009951,444336.464549553,476788.568666259,364395.594280583,417578.777251466,491635.568110077,495482.780011429,504016.34192294,489313.602580499,385506.576668557,306384.921860826,431575.974368852,108402.64016906,428754.252625979,1689165.89534355,136092.679817181,450751.528740238
474342.600509524,90501.678341208,188393.628459327,85128.0594411061,174440.932578847,314926.724613158,72336.4718233837,119892.708688014,181312.136636422,41212.29173615,104803.971254538,1106169.67504779,133362.761664704,226880.083127776,395639.691618186,30538.2930407815,830180.042060394,42071.7587758977,96347.3648638957,325402.068583331,290343.068163416,167744.490439359,65121.228755304,69245.2743060652,90051.7324106257,129505.855869173,124475.08733826,124919.833609819,94421.7982999211,78439.0945363342,610288.525180981,202222.825012901,295152.366932844,108356.614473713,45342.1681215713,146795.387604834,119315.90880911,79644.6464734026,1018983.00290167,18068.9582588812,320786.391783646,104337.462050934,26596.397549272,39985.0912596954,552704.419884521,260446.80590799,22037.4144239133,456667.663224225,127355.781343185,59328.6769271036,52588.4979293287,56104.4243463462,608917.617373007,32056.3086699857,37097.0301948701,105377.024964359,109469.272888374,63310.3441522734,34579.1273872882,83446.6487814125,29409.8469779234,26141.5434408742,118161.833563087,1111072.16671721,55396.2870723331,89280.6699570408,54625.1368603792,99744.6331474246,35978.7522697415,126499.497841741,126988.026334672,1015255.59307129,39007.0221267091,48785.0407552479,130087.2965196,66094.5040079076,89533.8372707042,28271.7312753322,85983.3337378825,36436.8045768265,423683.941528857,0,25441.2453142536,84495.3126888212,57047.1082354801,61162.4524004817,139357.133535073,55320.7089575179,69286.8620194844,76688.7150959043,90897.7189399648,69154.7523320453,101709.713510928,188492.143508042,25772.0806309523,326246.63568946,30861.5486156535,2110833.89581367,289348.797442611,28788.9472666705
466521.570856578,111149.506315413,177096.949273213,109834.341469717,160737.187086872,301085.74646179,50752.6009723214,141575.365764591,160885.086871192,26388.9170924036,126044.347751986,1091870.96333931,107970.284476391,218652.47829199,384824.496252202,53563.0838425747,818553.506056271,60304.4352214934,90494.7312304873,310156.470294643,285070.924794024,157509.277796266,80488.9108241615,78032.7392098902,110677.182980517,151413.102534097,146269.511161576,146724.460587544,89918.6361517361,102935.479337428,601500.394710476,190027.891399258,271323.942374211,129710.12272563,64027.8753966579,125519.896586228,141856.110154886,104134.2435383,1007350.25207198,21832.3814191828,296670.41353325,126608.219492054,25413.3112889083,53623.3580807132,541844.891787382,254918.134383786,39992.5493153109,438266.940387113,149214.849121671,77299.9882928605,69337.6638476471,78102.8920601896,597829.792713359,56163.676293432,62528.7801245237,126639.859052318,84029.3396803847,87099.309602624,58329.6893328665,106318.189967243,42264.5777791245,33389.0600843126,140653.032380946,1099051.82395273,72711.4620885997,112165.086721276,32140.5293813572,121909.378303663,28797.0067584486,148339.713451616,148839.026497344,1003889.43891689,50356.1739095134,67999.3927496392,152004.592962087,85275.3007470949,112422.257313364,22039.9327505011,108807.74672046,11047.2185301346,411439.41794502,25441.2453142536,0,59250.3745617466,82058.1958202369,84476.7119752555,113986.581553235,32653.4971330493,88461.2256358754,98120.4572360618,113804.445080589,90151.1244040636,76285.5298140144,164655.739178271,20216.0004092649,317187.269137052,18897.8300561608,2100091.62238708,278836.762168456,41515.4365082933
462021.185985189,161043.697985674,172305.821281578,166619.526728989,150664.398525283,283716.883389206,44848.0377483662,192164.938600116,128641.91758426,54297.748682206,176321.594441893,1067971.06488474,51641.3964261118,219135.549726979,373866.776207929,109710.207555092,802248.592191775,111078.27329737,110614.409022714,288596.328339525,290109.730964003,157221.911960343,132774.154691863,123511.917572033,160557.447954127,202164.422280016,196939.546592008,197402.043729894,112851.828519222,159412.743623367,593417.045886258,181869.167706022,221899.444818328,180068.660970121,114821.727480787,93278.9306984025,194014.980388233,160588.836609212,990503.541084813,74575.3786445102,245794.220406018,178650.306217643,71484.3207645583,100803.50044771,528968.569755085,260353.3409121,93905.6288570508,405593.565492358,199932.904231127,125730.102239076,117196.664185517,131644.903839759,583957.238371269,115280.473199396,121527.35179284,176926.786451127,26734.1100836392,142740.141206105,114941.545773147,159962.41520068,91693.7133914382,81609.7822667127,192744.035556549,1081030.22258294,120828.552817994,165665.139115979,34674.7694107689,173911.992974592,72502.0046219372,199043.701584392,199551.061377198,987729.257733007,95970.6610172338,118936.639085703,202766.36736643,140765.889125856,165921.932279804,66337.5443657752,162314.514611358,48210.7137487302,396332.469009951,84495.3126888212,59250.3745617466,0,141307.390865725,139505.782674689,57833.1561271334,33800.1441627382,137507.951761584,149843.215749785,167303.711099303,141652.144802812,18506.3656114152,117422.374111883,67076.0696789692,312085.38900402,60502.3946036189,2084304.00385965,271071.394500151,91070.843261591
484373.782132622,72142.0762162451,212428.253924966,44171.691358337,204065.383848446,340690.734179608,122150.047886347,91280.064132813,224285.628485442,95889.7561457243,80608.2785704619,1128892.4135673,188903.653273701,242734.684191495,413365.971068724,42304.777110653,847076.809156077,56720.4763805644,118747.636218584,354154.714637517,297651.406532494,190770.677053752,50882.8706173444,70254.7365592485,71909.5891622428,98732.602295465,94779.0765565964,95123.9923703921,114725.343832195,41286.3891752369,621493.536167625,227483.060995953,344752.346300969,82986.5677687922,56145.0194224504,192465.931240915,86749.0265701752,42149.2458966346,1035431.85355897,71032.4212070034,371092.995919675,75404.5116087969,77966.9329238799,66479.7495138924,569058.482352082,269212.2232504,56734.2253842288,491477.29288109,97028.7654657158,63260.4010477894,63916.2475523036,46696.2911156498,625456.267501954,26609.5771241558,21726.3970898998,80991.47442421,165636.768437622,38778.2413789094,37870.9225752473,56247.228032354,65117.601819694,71094.9192243898,85993.9630899484,1128276.63878884,63498.4653781746,60347.398004149,111387.927216634,72205.9084339969,79178.3517691314,96356.2563000315,96739.5514081593,1031077.06320154,70182.9262443881,55421.2981099792,99194.5065761034,38242.7427612651,60512.2513986859,81724.6028067736,58259.9420171837,93098.3287801945,444336.464549553,57047.1082354801,82058.1958202369,141307.390865725,0,41189.0721106239,194750.554920367,112115.451349254,64232.1338977462,59269.1688157106,61409.028823094,56906.1865425038,158092.261660262,238926.86146115,79731.4274146481,341136.843025139,85991.6655381037,2124075.28700095,308253.828429619,65177.5411362019
520976.569406521,33348.6767934079,242376.87591067,28503.7343750648,231032.983348044,370423.669732884,133480.374530827,59555.2443308762,242211.159302438,86487.9776246574,45439.5507365794,1160868.01517844,190602.026926425,276493.112778857,447017.555883851,30953.4517965402,881523.38953333,30618.1478265982,147945.408153728,382310.486190871,334646.963420637,220994.533118282,88772.3705570532,105199.095104369,33007.02212236,68842.6333452064,63962.4811624248,64392.5150301743,144734.055080669,21069.7125532797,657873.228223145,256944.804762816,355775.678070125,48695.9994054418,27577.7096294918,207917.875311277,58266.9863208068,22128.794745013,1070135.25377009,65193.8586027245,381144.006552029,43561.3027921044,68231.2641494372,42676.0203878339,603510.419300281,305633.821473077,45674.0289106044,516089.100466497,66753.5033563072,26372.6396753039,31133.2367357741,9766.71839178421,659893.100327395,48998.2508734609,34447.0752285702,45961.2481932859,165907.766322503,4333.36985203773,26603.6703220028,22374.9623285078,48629.7448180047,58345.8524171582,57134.0260737927,1162705.74282469,28894.1415771201,28167.4396553943,105494.190747819,39140.157412941,95056.2947791914,65922.5748169422,66396.5134840809,1066025.25827776,47781.4509414668,24234.495462867,69411.0268950778,78285.8207680636,28417.8191127018,73294.8860699914,24934.4651479456,94496.9951716597,476788.568666259,61162.4524004817,84476.7119752555,139505.782674689,41189.0721106239,0,196748.56106994,106357.022893934,23614.5167647672,19182.7258536272,29774.9882397876,15737.8385186064,157781.731907792,249094.847754309,72448.9904490901,375719.466351063,79045.1023710245,2160159.90213897,341100.136830067,49149.6885604653
438693.942609704,218876.377763407,160652.872614175,223341.92877257,136457.9062106,252425.73701727,77528.2554594294,249997.326620218,93189.0832989884,112128.319109262,234154.590954626,1025193.95244547,6203.97356784416,208469.668949684,346118.818753766,166474.632648869,766062.231923786,168793.489390999,132422.750280156,253256.220389929,280079.24553404,151989.608848204,176947.449334622,162803.13784472,218390.108226636,259997.530337887,254772.353119801,255234.850772086,136432.390339859,216254.770440006,565416.683417319,165774.709015549,165514.068532548,237900.337664857,172551.534187696,66341.2839958782,251801.36049402,217443.175116053,953326.449627542,131571.813679237,188658.009854455,236431.092766015,129095.32297404,158626.17362826,497310.456656447,252056.455795152,151074.871754352,358817.479861896,257765.711693179,183563.21111219,175029.589718546,189150.449267013,550967.70330791,168190.44998437,176299.990676663,234759.532396269,31117.7064380398,199827.776951858,171569.329606269,217541.492749805,149378.460995812,139262.633382264,250535.126113199,1042728.55009716,178661.669710323,223278.400866662,92507.8829869264,231690.006212238,118797.22750192,256876.512237606,257383.880455419,951110.707462563,153801.433441285,176673.097990182,260599.193592415,187685.919340137,223535.777141351,123921.224571992,219918.835110023,103171.974000476,364395.594280583,139357.133535073,113986.581553235,57833.1561271334,194750.554920367,196748.56106994,0,91628.2335694539,195340.484762709,207604.947506015,224920.310297845,199412.846833304,39332.2592136986,65349.7911776072,124485.580305217,291455.580543358,118023.4833486,2046761.71351961,249431.559686736,148740.675324897
478369.409043102,127249.845567813,187224.790448761,133918.817824224,167870.269557139,305605.345676264,52633.0166864804,158370.033315305,155691.098824976,20500.6485779866,142529.47687452,1093607.51143146,85433.0563066039,231909.5534117,393123.944415152,77279.4790479858,824536.076810647,77436.4198359079,110613.49405822,312369.308921387,301000.237754278,169590.159342534,112829.68901327,108527.284025877,126763.590539353,168373.799927954,163145.987505491,163608.489909028,111342.031440067,126617.899961209,611718.851898859,198598.461205512,255146.921033691,146272.373368686,81154.6710057116,119620.377605692,160265.339571101,127773.721339105,1013124.11305598,42329.5522927306,279311.069711144,144911.639678259,38155.337627066,67013.7846197417,549443.427728478,270859.249141608,61086.9363327325,434159.347328764,166139.368914599,91940.8118153495,83404.6965857113,98219.5662961775,604962.462784396,87307.9354543478,91296.5458774805,143140.532714681,60516.2692099904,109747.85750738,82626.8486769152,126430.27209995,58129.420562975,48140.1055869955,158992.221257677,1104197.69471966,87039.4186423181,132092.367383113,1147.04065725763,140171.12897825,56369.1673042788,165250.163612476,165757.53043399,1010044.58746601,62173.3143798602,85264.6754934511,168972.855193893,117923.780374564,132348.393313551,33088.0957661108,128746.86811714,23642.4374542554,417578.777251466,55320.7089575179,32653.4971330493,33800.1441627382,112115.451349254,106357.022893934,91628.2335694539,0,103713.813044672,116123.331888866,133722.559486347,107935.698769065,52296.1575621301,149817.577071862,34183.0399970478,328282.176323103,27495.3353505243,2106665.40632778,288371.007377525,57525.9801781486
538777.666009096,23536.077854924,256466.808693222,45063.3380890707,243432.716580863,383724.529302486,139148.431757408,54657.0494238698,249213.747958348,83213.1866098121,38816.9759519816,1174868.22246537,189146.413294235,292788.51805963,462750.318462335,40265.7205324936,897439.614758745,28161.7343055435,162770.886394703,394562.199889081,353018.070310942,235427.914558909,109358.733366577,123967.302110176,23049.8682001007,64662.5384727476,59432.2262422761,59894.7049203515,160060.787433517,38755.0869163377,675391.41072796,270627.696426388,357824.435154515,42563.0426202265,24470.7545431091,213972.072636023,56999.3914066553,39326.9834128137,1086177.31836474,66969.2353682456,382484.613545187,41865.5960624007,67059.0888178258,36787.807747883,619610.778757321,323655.655372424,48779.9711178521,525719.473727299,62425.5716234839,11798.6085811153,20313.28063854,18130.1710696978,675934.212573832,67004.6402704984,53337.8810236928,39446.3261617999,164230.054088718,27159.0726752633,38671.0348147982,27718.4828852833,46954.609217716,56968.6272720077,55694.2498495195,1178512.75440908,16693.4924367158,32046.8187141008,102833.864298411,37223.4363770861,105163.751635711,61536.364218302,62043.7336930516,1082255.07076348,41543.224696879,20653.5925474576,65259.0609583289,100165.685649616,32267.1528191264,72191.0161906486,29219.7719635975,96965.0443819854,491635.568110077,69286.8620194844,88461.2256358754,137507.951761584,64232.1338977462,23614.5167647672,195340.484762709,103713.813044672,0,14905.1552915337,33452.0979981735,9237.98830228485,156009.079138488,251549.673660782,72183.787916637,392252.317137161,78130.4955743205,2177138.03329378,356540.683274711,47663.1170467675
540123.43024299,14402.5650974332,260816.242534976,31570.0300146532,248947.43792781,388688.761439914,148301.768054517,43462.2968288696,257907.933914907,95693.138979625,28126.1224163106,1179393.87037478,201416.582888807,295441.72445583,465894.227099306,46244.5302847854,900457.225732479,38854.5879781415,166498.576342166,400249.460141172,353811.658936935,239513.243027441,107843.196644342,124357.829249617,14019.1265266539,53302.3793906577,48149.3380317926,48604.2411410581,163407.023910369,26214.8291406665,677003.741831279,275276.171850693,368918.84409225,31710.0161194823,35075.3145790661,223105.884530023,44252.0306414359,26510.8317660008,1089094.64046232,77338.2418443861,393879.901309492,28870.620782454,78613.1799980629,49292.1859687267,622464.252270182,324785.347715727,58164.6296997665,533085.638199193,51095.9989543897,25414.5106425066,33548.6803827864,20637.2774699473,678840.25774683,67982.8397755848,53497.0502985355,28735.5909555456,176526.958782047,20589.074517585,43036.444980826,12889.4525950329,58282.2794186381,68427.9996968632,42982.7192646878,1181626.50802719,30063.1081697686,17228.333991635,115245.619898521,24104.3065397192,111797.337315277,50220.0935138455,50719.7854351072,1085013.84033034,54329.7364455105,30956.2865837249,53889.9692836953,96989.9110226344,17457.0643896112,83785.1124967093,14320.636403681,107365.711571034,495482.780011429,76688.7150959043,98120.4572360618,149843.215749785,59269.1688157106,19182.7258536272,207604.947506015,116123.331888866,14905.1552915337,0,18684.32717634,8192.26090685624,168319.475006741,262392.987479041,83455.2754363257,394723.163473283,89722.1338288627,2179252.24523041,359902.152266517,58937.3953313172
545691.59172255,17606.891578778,270359.351292649,21277.2448428495,259791.18955939,398611.936593007,163175.553447215,30680.3687690474,271969.397262949,113412.524766095,19441.7937246225,1188407.78973832,218744.056689544,302967.914344833,473654.807523475,60523.9586236866,907793.023912265,56302.8748533459,175883.151827923,410949.176194802,359003.332447799,248848.070941919,112143.891886925,130557.659436649,17762.5767440254,39444.6548822852,34777.5615602536,35183.5357519894,172406.466634153,20523.886605819,682781.956713933,285099.38847339,385103.862059026,21590.9069836576,52618.7934244779,237672.495440584,28541.4250097824,19906.3325863183,1096260.36920576,93795.4934022512,410320.731001608,14455.5582769348,95851.0318270344,67347.2486738275,629742.977124523,330450.28011267,74307.4457363154,545463.865417626,37428.4843333071,44047.6784977146,52036.8140446084,35888.7543798076,686144.096470854,76551.3067510614,62156.5910528979,19805.6256032714,193910.319017103,28244.1621662065,56343.5806333342,7568.74544860397,75619.8506110741,85708.6111123244,27421.5416126213,1189003.20883843,48615.9905267652,1800.60499931962,132849.031201814,10799.5635706383,124705.284846558,36635.5113761093,37087.4598820231,1091993.98114768,72460.8831023925,48553.5429030014,39982.4688141691,99537.0270202708,1569.57840366317,101006.637856054,5031.03682735503,123547.508447365,504016.34192294,90897.7189399648,113804.445080589,167303.711099303,61409.028823094,29774.9882397876,224920.310297845,133722.559486347,33452.0979981735,18684.32717634,0,26421.8158395201,185726.548401758,278451.743287416,100465.420817295,401808.939697797,106897.970515555,2185337.50949343,368077.821751431,76234.7553050897
534967.283398902,21351.2031284681,254418.404362904,35953.373927629,242142.6883726,382102.653716768,140463.120777277,51447.1698983973,250204.747471489,87511.3529622853,35911.3190518483,1173002.8949634,193224.433697834,289701.1999456,459991.354188262,38916.8260900272,894630.408532626,30672.5641257615,160275.586484816,393420.430096348,348869.699333215,233203.181841883,103802.068437688,119451.916498538,20904.930860618,61340.9713410881,56163.9224459257,56621.2704679327,157324.91309322,29536.5693667135,671743.683471357,268776.322482963,360803.070386429,39564.0819719368,26889.0391384593,215298.250670244,52433.7562988675,30127.9662423165,1083312.5005658,69245.0217287663,385734.416970117,37052.1947618657,70429.4570248498,41145.9979446973,616689.816332339,319689.289183415,50168.6045976493,525754.493819627,59125.4896648571,17785.2550023788,25617.1681595787,13691.0041033235,673048.349607046,62633.0943179021,48401.5717071056,36526.2250940952,168334.961475952,18699.0401853868,36157.796677445,19839.7421804167,50097.4426178935,60244.6941779055,51164.772854991,1175768.52120106,22225.5581679703,24877.4966603804,107058.319597043,32290.7743154409,104545.03036208,58245.3731544337,58747.5063464294,1079294.91573408,46205.0065968416,22772.9037425437,61931.6844911031,93775.8404545715,25120.7194410857,75599.8602951791,21724.6610360877,99293.902937111,489313.602580499,69154.7523320453,90151.1244040636,141652.144802812,56906.1865425038,15737.8385186064,199412.846833304,107935.698769065,9237.98830228485,8192.26090685624,26421.8158395201,0,160127.686052237,254300.783077284,75285.5425103055,389078.415188164,81538.3942242241,2173808.50916406,353898.800349277,50754.3318316756
453939.489119075,179545.057752146,166549.790452457,184703.936090612,143816.189151158,272811.439575643,50673.8121037164,210665.721820138,115387.287876615,72796.3986035004,194823.854674896,1054167.40325992,33137.5275927725,214143.807925479,364270.911313136,127777.798351234,790435.83922175,129535.109452797,114961.854301974,276511.963066659,285723.348238245,153267.411058599,145908.372369436,134678.435259633,179058.801922944,220667.359383525,215441.142439706,215903.643264225,117902.666914914,177540.114864118,584031.913923399,174863.137483455,203784.052863963,198568.407849786,133283.685552693,81269.6862545696,212502.048803868,178719.88910156,978435.226826951,92705.8760869305,227483.766215746,197136.429869828,89893.9443427743,119298.711080967,518396.109876597,256368.958860825,112131.630012325,390338.611697762,218434.51664865,144233.212296803,135698.741955,150020.422929592,573021.350453012,131783.578456796,138802.769399786,195430.990637694,8229.86569174976,160956.446109925,132956.517615659,178372.639453811,110136.93943573,100040.264257444,211233.320879032,1068627.95715826,139331.677189733,184088.03291514,53178.6712282946,192394.968469462,85837.5718591924,217545.308371856,218052.673045459,975834.651429431,114469.39428307,137403.500680762,221267.995941357,155010.403248491,184345.067477528,84726.7566301678,180731.544735232,65274.88796003,385506.576668557,101709.713510928,76285.5298140144,18506.3656114152,158092.261660262,157781.731907792,39332.2592136986,52296.1575621301,156009.079138488,168319.475006741,185726.548401758,160127.686052237,0,100097.819272672,85384.489079352,304497.092425544,78859.3893680478,2072234.93211267,263013.44668078,109506.489128871
386523.270042137,274842.303732443,132185.123161128,273519.703435476,109234.162695865,196694.401061936,117055.89882274,305698.134614341,49012.7860172929,169736.3874804,289984.241972865,960545.488183917,70496.9839889832,175792.60839494,291499.771275838,218147.749586494,704081.628957385,223818.820759447,146758.338740269,194272.188159133,243831.129044095,132497.760876636,209487.236002167,191003.097577045,274360.636337228,315626.066553943,310437.925020486,310897.003433205,151803.423837497,266921.516434928,508838.951990491,131364.855404666,106686.24666302,293696.462283541,227612.561645073,53150.1451131372,306389.905437468,268123.649032347,890713.875014464,185057.37551885,132398.776434029,291084.081851786,184538.598522688,214981.059210232,438580.437575578,219004.110374348,204323.007971519,293609.091810044,313409.331998241,239913.387644151,231489.10646082,242680.01477845,491184.118043572,212742.747237142,223507.633967921,290585.278264092,92513.5673249573,251587.290606344,222744.779122657,270965.347645319,204624.891089791,194602.941543085,305175.748492978,979584.797326647,235074.057800288,276811.114728341,150671.863490279,286362.125256575,159750.018997425,312526.608586738,313030.275623752,888752.339983645,210570.796067287,231706.591990298,316222.414489786,222877.657613387,277068.472055624,179418.010060929,273449.712521242,155038.701314499,306384.921860826,188492.143508042,164655.739178271,117422.374111883,238926.86146115,249094.847754309,65349.7911776072,149817.577071862,251549.673660782,262392.987479041,278451.743287416,254300.783077284,100097.819272672,0,179368.296789978,244226.456501994,173503.402155952,1983677.14048666,202699.759232429,203921.151427554
486618.974838235,95512.9334540577,197302.134885575,99782.7714390135,180831.647681535,321081.178380207,69162.5156282718,126476.38764824,178921.002018914,16171.7228986586,110706.522696131,1111695.38182234,118315.340110324,238731.471682253,405025.513212138,43109.7522143315,838709.543493832,44633.9713993238,109989.17708358,329910.328368797,304792.272125785,177692.343887825,90251.2957453873,91931.5939559736,95029.9310912703,136448.399683277,131235.905450748,131696.783055443,109110.01541214,92507.7892908308,621670.453678015,210207.361649506,285693.259068172,114428.377650201,48422.1045568066,143174.646143751,127680.274123863,93666.1953297557,1027502.46096044,8704.89177646509,310492.457700083,112305.813045357,5778.25709440958,35783.0361294383,562040.304930604,274667.41253251,26954.4790465364,456963.751351364,134219.015419788,60580.3204145518,52205.7475586324,64669.3588809902,618017.492917567,56803.7306348969,58347.9559489696,111320.165891348,93533.8225821217,75723.8153001611,48465.4781014884,93081.0914623614,25305.5823905343,15345.6180820304,126430.769068103,1119174.03864843,55767.8518650134,98828.2556018722,33364.4472800618,107552.615809644,47425.7307400101,133332.806003826,133838.447700162,1024056.70446727,31759.0893524613,52554.4794813652,137043.185831716,91834.6811614568,99085.9217779969,2651.82030170062,95456.2037140743,25547.881267781,431575.974368852,25772.0806309523,20216.0004092649,67076.0696789692,79731.4274146481,72448.9904490901,124485.580305217,34183.0399970478,72183.787916637,83455.2754363257,100465.420817295,75285.5425103055,85384.489079352,179368.296789978,0,337351.914941007,6696.79041014202,2120279.37246525,299040.864998144,24601.8259007964
150134.247356624,409043.727817704,141064.916629933,385207.39324222,161445.911066369,67749.2679193463,275659.881565148,432213.616304147,199995.414417229,339373.233724657,420290.483009583,789610.986858347,293189.336934278,99485.7882294272,73520.6381172817,352214.340420982,505986.498238288,367532.490570068,229996.842620728,88855.3294699285,58218.0722651166,159710.480751476,290386.297532104,271252.908803396,408690.065213444,439867.762632228,435856.598982906,436210.587243675,232342.762221645,382273.990728408,284325.528091363,130262.250654927,251505.764467231,423085.596127372,370346.721124997,226065.563213832,427871.540137257,383194.619171538,694477.766952281,336754.536069391,269448.46894219,416111.517382352,342337.364855672,366077.868950633,227940.858906126,76473.8223051832,348275.687296145,209260.915566627,438151.245830665,384116.155855602,378340.303556259,375483.996914095,284341.728364169,326747.281996544,341283.238674168,420740.869200157,301351.997103287,375351.3691097,353601.822300709,395745.334840409,355025.459266721,348607.836646131,427129.768059353,787196.617888249,380786.000093561,400568.915522504,328740.206487228,412531.485107605,291552.10392428,437468.723181372,437858.070457576,690309.6343122,364441.78761446,373156.807918972,440331.06397218,304405.1157382,400763.134646357,339218.560718753,398039.650805217,315046.723184605,108402.64016906,326246.63568946,317187.269137052,312085.38900402,341136.843025139,375719.466351063,291455.580543358,328282.176323103,392252.317137161,394723.163473283,401808.939697797,389078.415188164,304497.092425544,244226.456501994,337351.914941007,0,335423.133534116,1784905.33821642,42041.8341468455,354330.908348807
484928.073225517,101553.199022757,194998.491967354,106449.565504897,177947.528644372,317915.957321863,64934.7867287015,132585.265782929,174166.943768033,10356.6545732739,116783.780304196,1108186.4164691,111846.66434846,237126.24331887,402594.1787793,49791.4023608148,835941.264968879,50870.6088901371,109376.348958229,326359.29139546,303855.994782582,175713.541318699,94202.5053818798,94531.5543564695,101068.767361376,142569.048393284,137351.13812828,137812.704155237,108811.875957183,99166.1860009968,619688.091388636,207642.31186547,279696.844305266,120516.804855225,54649.8595033437,138290.252848972,133956.412235088,100325.830240635,1024710.97865483,15106.9564721911,304384.224050212,118576.801841991,11224.6032843748,41481.8098087419,559531.415570413,273694.250730885,33609.9376912479,452467.613038206,140338.591853525,66445.3938254848,57993.3421170454,71161.4708436957,615432.70966537,62520.7159781829,64716.2980685271,117394.662361461,87027.7989890972,82354.6581225438,55148.7240074214,99531.1318383949,31456.0789042525,21363.7703888051,132699.660361129,1116272.25528548,61590.0042665622,105259.879429705,26669.9236844353,113826.431775482,47506.0617990361,139451.113374111,139957.48724861,1021336.54540848,37142.0504765188,58782.1699193394,143166.693783326,96613.7083409907,105517.25102206,5948.54145909285,101896.189792859,21305.9470663088,428754.252625979,30861.5486156535,18897.8300561608,60502.3946036189,85991.6655381037,79045.1023710245,118023.4833486,27495.3353505243,78130.4955743205,89722.1338288627,106897.970515555,81538.3942242241,78859.3893680478,173503.402155952,6696.79041014202,335423.133534116,0,2117676.39479826,296772.43852316,30788.1703283398
1639748.93175863,2193498.08367663,1923105.00845346,2167623.37518372,1939821.3875198,1801121.05033955,2054767.51017122,2215328.13878769,1956930.93968186,2120378.87268278,2204188.21838995,1035756.70448681,2050736.78027071,1884388.64463566,1715371.80953719,2137119.38571658,1282158.76559939,2152344.836999,2014796.51962284,1795792.60640642,1826516.36694923,1943259.74476619,2073221.16316711,2055128.42831517,2193158.74934787,2222391.69882128,2218698.21677216,2219024.82844083,2017232.49613362,2165358.44496576,1502590.45754786,1910078.11853613,1913937.05264943,2206814.52066559,2155202.9216296,1991269.66014449,2210313.44871283,2166205.56647503,1093814.2041459,2120452.18676048,1906023.38348291,2199463.03972872,2125461.9804778,2150481.09109799,1558287.40228231,1854888.14093537,2132869.56524961,1696630.85079911,2220812.9457488,2169002.06670869,2163126.83810468,2160259.83859806,1502262.88718205,2111304.87230781,2125776.1120554,2204612.25538507,2066839.75852541,2159576.62302154,2138476.5298755,2179598.71474859,2139289.29036351,2132380.61915156,2209678.9289952,1004092.94464372,2165625.45778093,2184181.21680001,2107253.49008988,2196125.38107588,2075678.38650529,2220184.53668509,2220543.07421874,1096643.24164729,2148587.46780154,2158047.81003605,2222816.57813838,2086378.26927948,2184362.55551508,2121950.12441299,2181813.55023011,2096688.2307818,1689165.89534355,2110833.89581367,2100091.62238708,2084304.00385965,2124075.28700095,2160159.90213897,2046761.71351961,2106665.40632778,2177138.03329378,2179252.24523041,2185337.50949343,2173808.50916406,2072234.93211267,1983677.14048666,2120279.37246525,1784905.33821642,2117676.39479826,0,1821589.81560792,2138580.1837441
