"synthesized12","010502088801503167","010202088800802063","010502088800201004","010502088800712138","synthesized15","010502088800712073","010502088800712100","010502088801503021","synthesized29","010502088800201099","010502088800712002","010502088800712054","010202088800802033","010502088801503112","010502088800712064","010202088800802048","synthesized22","synthesized23","010502088801503130","010202088800802002","010502088801503015","010102088801403136","010102088801403001","synthesized38","010202088800802120","010502088800201078","synthesized1","synthesized14","010202088800802078","synthesized2","010502088801503076","010202088800802017","010102088801403036","synthesized9","010502088800201027","010502088800712035","010202088800802028","synthesized6","synthesized40","synthesized10","synthesized35","010202088800802108","synthesized5","010502088801503026","synthesized20","010102088801403106","010102088801403016","synthesized4","synthesized25","synthesized30","synthesized27","synthesized13","010502088800201205","010502088801503002","010502088800712082","synthesized41","synthesized28","synthesized36","010502088800201120","synthesized18","010202088800802124","010502088800201022","010102088801403061","010502088800201057","010502088800712091","synthesized11","010502088801503094","010102088801403091","synthesized21","synthesized8","010102088801403026","010102088801403121","010102088801403031","synthesized3","010502088800201163","010502088800712110","synthesized39","synthesized24","synthesized26","synthesized31","010502088800712020","synthesized16","synthesized19","synthesized37","010502088800201142","010502088801503040","010502088800201184","010502088801503058","synthesized33","synthesized32","010502088801503148","010102088801403046","synthesized7","010202088800802139","synthesized34","010502088800712040","synthesized17","010102088801403011","010502088800201041"
57136.6346549846,856120.66736479,68782.2677674038,34440.9148051559,77475.4601954831,44198.3004918624,28946.1770002715,66361.0183475849,677522.77350028,178287.356374712,372998.987068736,84306.1039037753,602089.469817108,217292.501772056,295097.040508107,52218.829421269,37100.576300441,71816.2273326261,47679.5945438561,80698.6485329053,41559.1192168502,34169.9516110459,29480.9898446671,74974.2329256829,353012.536997054,36524.9573207551,82889.6577736479,1305.72372389404,193016.64869751,4429698.35348688,126064.014544086,307858.993590605,44812.6997548776,305779.706523655,144130.242831633,118598.011115061,39417.2842350491,9334.64566905783,53690.3021112781,57292.6458582894,50501.9949817002,15377.812117375,97142.8306043667,407878.554755571,35933.7413309568,68764.9259753706,61826.0749011299,871871.454322361,27182.5842862474,112433.657341339,88045.1626372753,256684.976462306,47030.6313848132,33227.0176070797,30004.9966642802,6487.34222283497,50391.2505219224,364420.620556646,114675.94524187,415831.182168628,41903.8507320873,131743.311221831,77819.5894044633,34108.7061168643,59761.57238391,64728.6608145142,68587.4193026551,1318276.03906378,273245.624250233,108023.3588889,37261.7099299479,92475.2176036534,44174.8650466073,259009.771228873,77447.8748144024,127675.482811875,191273.945271911,51016.1843261657,139507.788540603,58632.3009408968,58855.1179498591,117258.045785322,0,3781.6007557306,10130.8026489868,1139150.64343178,608156.024338049,35079.8190246965,63116.3582154683,585924.29089896,52549.0767995742,42493.683561382,370357.54389734,261598.239331263,31520.0787085508,186085.471370714,120204.242476463,257279.632101598,86982.7764733495,56128.4942616496
53570.2987964083,853056.11251292,65172.3401360938,30841.0785691959,73853.657686488,47683.683881322,32408.0323337133,64882.0202401098,674765.129255867,174666.991673525,370118.567868897,80684.5117335628,599640.303630843,213693.582813263,292223.241808278,55804.9558939848,33579.581353944,71139.7160178089,51294.5491392543,78364.4687458776,44258.2244854605,30545.0650180232,26011.0917972721,71369.0436845511,349841.734233817,40116.6722903297,79272.9554059662,4713.58754194348,191058.299277918,4427158.86551954,122484.119633863,304348.705939345,41481.4370186879,303115.697638002,140516.431996018,116639.522538794,42706.2619776844,12767.1335773141,57305.7558819921,60908.3374522759,49419.3070291997,15699.8820639115,93664.8411897686,405157.876628912,37035.4373699991,65670.4941219206,60129.1949550701,869441.37169365,30638.2878682568,110645.898993304,84428.3188835762,254602.577929503,45641.8066778813,36828.2171404746,33008.379319618,3209.44735765197,50330.8785504134,361586.083295985,111105.638345811,413550.658698661,40895.4461221282,128160.240656379,74225.1215261406,33636.5738669551,63390.2797084323,61885.0275918819,65085.9428828896,1315475.24927112,270855.669313194,105762.824109295,40515.0378218032,88849.4820870288,47745.9702566683,255441.988528238,73826.0761288505,124069.097147567,188379.789130279,50171.3261794519,135884.231506627,62248.0746948326,55218.9733056627,113640.571057276,3781.6007557306,0,13728.5654209518,1136575.24607911,605074.226150558,36212.1946184185,59521.5555531928,582755.967697641,52010.6024709929,46042.6198666885,367960.6561424,257992.348831553,35132.374608003,183145.533667744,116583.347410044,254549.484924323,83370.7192775076,52505.7435068852
67152.0584383399,864698.072213883,78889.6232569813,44551.1886342818,87576.3021107921,34669.5353482384,19542.6684378207,71409.3719773762,685262.831940183,188390.123566071,381108.742040546,94407.1988168797,608991.981944495,227351.948928672,303211.05430168,42282.7522705502,46992.1065388908,74596.1958428538,37569.6944243956,87684.6517714256,34971.900520479,44266.4225337499,39254.8821069159,85084.6997368304,361899.449751363,26401.5880507384,92993.8358586251,9024.74834578211,198712.826893146,4436796.8117003,136083.688400098,317678.121027532,54344.0713358189,313324.730000768,154215.327713443,124464.789390385,30695.3854804936,2612.33737372625,43581.0460529365,47183.7260918475,54676.2775835021,18663.2114962706,106907.602419873,415554.747360112,34696.0818703452,77669.5411826555,67358.9123281809,878701.33110161,17834.6355662039,117886.704710683,98149.3332468268,262677.394148595,52093.6432175181,23107.5929999383,22560.1855640094,16617.2365387063,51950.0928301848,372403.888145526,124674.051592332,422295.025100675,46168.9658827668,141769.983717252,87871.7703799195,37352.9561412949,49662.6431174455,73020.4712800791,78408.9661028439,1326117.75348034,280064.512334894,114708.441614013,28715.0047168864,102573.646586215,34315.2158002331,268984.858314268,87548.690356039,137761.497693802,199475.081547408,54574.1423363459,149608.219363086,48523.4535245612,68945.1482547738,127362.269612011,10130.8026489868,13728.5654209518,0,1146369.80850882,616793.880933618,33878.6037800837,73134.951511224,594795.512061113,55277.5663369906,32642.3306571745,377161.227376491,271664.057746552,21409.0733020059,194424.545164027,130306.295059286,265021.781141832,97089.8091055731,66228.0041263229
1093531.5786517,355363.73703573,1090820.31876417,1114879.8429013,1085328.5379754,1160837.77732665,1152958.93890925,1076751.84052595,466317.918544789,1019859.5427808,770876.029001246,1080720.76785963,538465.647510877,979821.115371294,847370.798388931,1170745.39620213,1107701.62427611,1079829.67463274,1173586.56744905,1058688.30066279,1141126.53513383,1115073.89817154,1113238.66497183,1087020.41857929,805236.683535692,1165428.76635931,1081672.76021928,1139919.96373591,951467.231660005,3290713.60752658,1040917.39459614,888420.750549534,1098058.02200438,833693.096593693,1034893.1656397,1023390.67169232,1152670.79245366,1143989.18228189,1177994.23584124,1180642.57976274,1094033.40623493,1128072.3066106,1055182.17949167,732486.255881765,1121901.75194861,1072682.2391216,1079867.20220418,272813.252712911,1151937.13857633,1030914.11423843,1078207.02872234,887437.923812368,1095247.78356783,1163039.37334228,1144651.72255407,1134546.63089972,1102353.23179985,777951.993404638,1048313.11174184,727117.71467867,1101847.32617213,1037147.10122856,1079244.86663295,1111250.31422205,1182464.06116532,1074980.0802846,1080383.83357221,212406.692113563,866680.844746174,1031777.05109235,1151021.92105073,1075243.64709245,1164736.82232185,939415.356679507,1085347.20184048,1045856.80179731,950097.154480136,1095271.70781197,1044379.25002762,1181628.7223683,1098016.74857567,1058828.90637706,1139150.64343178,1136575.24607911,1146369.80850882,0,563785.343386774,1122340.54669505,1089377.8833589,596775.1982771,1096507.48265447,1163474.94137573,769927.077977538,952119.984723359,1161476.3597183,955992.042559984,1056900.69858275,882626.880910332,1078919.77175524,1099878.01270997
556042.118743784,248072.461627256,550369.808614138,579071.761923199,543614.110653832,638297.238696501,627497.089240002,553251.423950101,120172.448149418,465568.912085089,239677.520933714,538086.97592971,166028.932234677,423488.920179471,315844.971694906,648619.521220193,573091.021613073,560993.746574678,649281.033117951,531647.325124875,620042.552981119,579305.268747991,579748.716705147,545642.900130218,256103.516695327,639558.102230369,539228.328108913,609077.519210318,441595.352614464,3842167.05479471,495329.664414005,328248.213892814,564075.790408059,313121.528595474,485684.036710885,503134.591042019,630045.289989639,614658.320864422,654529.638820294,657681.441632861,569908.495021633,599852.883417097,515398.623977425,216690.803523626,598994.617051964,539411.952865067,554953.523233724,334254.736549141,626159.102324198,511603.243322308,535072.002614436,385228.100138585,569605.38775071,636707.175430319,620443.355907782,602643.726396604,580942.230253812,250012.292871118,504352.942652958,255490.648235562,576530.394014119,490788.679400771,538846.086718387,585739.801140144,659847.716040054,543800.552951609,542964.580390377,720311.038652541,355543.520737493,507277.141035327,628031.468049496,531520.132004091,641451.740596344,380909.648265741,543636.50230961,498712.613605281,417986.522568094,571955.798099985,494619.542844709,658854.698927836,558840.434537317,511864.28117891,608156.024338049,605074.226150558,616793.880933618,563785.343386774,0,599233.48844749,551044.048795995,35641.2950472206,574357.077595342,639946.153424334,275086.358881135,391763.476986149,634994.780257428,422646.844396593,509559.711808255,356572.938744799,535926.326961302,561072.926163141
70465.5685510526,846577.916865422,84773.6244122869,55217.0388087541,93032.3648225406,39154.8841866928,31159.6715439302,46237.8256119019,663399.178785284,190497.683816809,361374.786855426,99425.6924109114,584204.956492781,225791.047831585,283824.028897966,49438.3344935025,51991.4311276128,43722.7898251136,51272.6687353936,67875.6342094613,21467.5994761543,55001.945531805,45287.4954142057,90707.4793791268,346439.857858537,43529.2024666257,98095.3210629758,34820.6021008034,171680.663230126,4412129.123818,135117.9113331,310629.556279833,53766.575603435,291442.405374816,155092.056051501,99015.3836468885,30876.4031435483,31667.6269397568,55927.2225828238,58834.7610396391,29334.8520793968,20866.2850899099,103008.916413245,393840.719283774,1120.82933709444,68626.8734234138,44301.5451279295,853507.843668589,30460.3091340193,91431.0741579076,102949.375154863,236000.196673458,30248.4407926492,41534.091237974,22380.3808425274,37303.505515702,20361.5411543479,352128.681460395,123608.874448154,396442.219202052,23418.9189805322,140805.492670094,90218.2581296167,15575.2703371917,60869.7245003459,60912.0261565525,77430.7641757998,1304361.32624711,255740.72905943,92251.7021575161,28974.2998615544,107142.422463446,42646.2911916533,264853.123590283,93006.6447882669,138934.643239619,181415.689288672,27428.7124793743,152491.219696409,59935.2610972053,75989.8511420479,130890.31823264,35079.8190246965,36212.1946184185,33878.6037800837,1122340.54669505,599233.48844749,0,76125.821574095,578641.065984302,25844.5307086665,41286.486272794,352430.843637028,269990.641191909,40168.1136275412,177121.882324089,133738.300859954,244212.520875976,101946.776054264,73560.4264572188
6128.04470127677,799103.083206642,10061.207916432,29349.5676477253,17117.2951593859,104919.278055131,90138.5715433576,61123.1667254864,625312.28068472,116040.616337268,319559.158325776,23314.1287764194,554954.516267308,154245.511120331,242203.660546721,114096.404841706,26415.8015005173,77927.7174516096,110540.882988526,53180.9819225115,94791.6509230714,29598.6420479244,34303.7377700946,15055.5671850005,295033.072803864,99398.4643672586,22009.5470149099,64178.4947314793,159176.058032307,4379998.78735556,62967.267405774,245227.061925873,22390.1279949597,256427.635085079,81316.8401770518,90536.7127305395,98314.5060084231,71760.5771411243,116535.805954913,120129.407406152,60374.7200352538,62463.0342675558,35758.345755052,356895.566814916,76564.1306013582,26395.8936522905,55734.6195501259,824597.025552842,88398.8622813207,88672.3354733692,26846.4939087841,218482.131243403,54855.9088741635,96123.0597608473,87413.4322942089,56712.8883504436,72992.5040165323,311797.871462694,51608.0314515978,372283.840468537,58181.4747253928,68645.7311110629,14836.1784789988,61530.3652872477,122601.418426813,32759.5822540693,9555.35949380719,1264964.92781321,229142.986842643,75294.235603692,95955.8621843071,31070.5282074254,105927.661782336,195945.231314563,17093.2981485238,64861.1919374357,139458.018302858,63749.7788549333,77409.4669712978,121465.932984325,9168.83913179349,55351.2567271016,63116.3582154683,59521.5555531928,73134.951511224,1089377.8833589,551044.048795995,76125.821574095,0,527583.904514373,68449.7046603144,104202.747788005,325077.234385286,198576.29783318,94388.2867406181,133433.71854634,58259.9244087724,207288.945009636,25853.3059062351,10562.648407949
532744.53925181,273169.30977074,526419.321648631,556000.973639781,519400.922306267,617532.932243307,606244.65615854,532960.264590066,155452.194935638,438255.183950301,223291.178424695,513682.691600627,190946.569859771,395659.909252645,297043.616522272,627864.137488313,550321.194496109,541547.322714659,628108.878170898,510820.022726871,599682.17080768,556240.592617949,557176.621658713,521500.441981312,232915.897978554,618146.474465095,514864.328824039,586870.181897127,425388.58500402,3871767.07429417,470440.748455571,299211.979661189,541506.220278434,297277.131921326,459846.036494696,483994.60802819,609321.489115477,592722.305147722,633483.394177303,636709.853454049,549346.983088742,578242.846244855,491844.913873966,206149.604125114,578441.765457081,517180.896818807,534359.285018472,369834.961322448,604854.030034793,492561.118789539,510562.383006404,371679.673772322,548743.032563588,615224.64339704,599482.086632934,580259.525341048,560824.1886517,234224.803675588,479832.496982061,253333.272089454,555678.199856182,465721.326293183,514981.613165724,564777.278856829,638927.867977881,521989.806714265,519771.225189374,749495.674085176,340811.591327928,487217.045645443,607252.201965135,506883.276212673,620525.33016752,352406.291343567,519424.084706751,473379.291804562,397250.83823989,551538.048088036,468568.440352155,637910.726357767,535133.715885055,486499.565896018,585924.29089896,582755.967697641,594795.512061113,596775.1982771,35641.2950472206,578641.065984302,527583.904514373,0,554148.752307373,618982.480305002,266800.460170682,362307.862420981,613494.59959561,401551.613203747,484105.446586334,338324.485150156,511447.332466989,537439.337110278
63897.0020122947,821510.355080502,78255.4275742902,57366.826000247,85356.6434411816,64692.0678438158,56762.7389462601,21332.6330629332,637715.120072812,176486.936140211,336116.350184914,90887.7952742261,558373.603584708,208962.545325193,258718.966677847,74868.371882123,50815.8363225054,19354.5200701136,77088.2401287062,44553.7663968412,45732.2174518171,57241.6812565799,47168.0525293386,83388.7427583764,322360.816438594,69203.6480476457,89728.8232703307,52750.6621925218,145936.582253688,4386303.15902339,120434.682050332,290182.635323799,47707.4547152349,265846.239158626,141027.877306353,73216.3537377598,56431.3518394036,52792.4675921528,81648.7070115691,84468.914171235,8216.24739161551,37419.0551643616,87792.6713608991,368223.45485331,25398.439941459,52768.1133921613,20925.8880482233,827692.559864508,55914.6723470617,65600.9905579367,93990.5482581029,210249.018485584,13634.8018920811,67059.4971048367,48179.562635187,51773.9376129914,6893.15338393106,326766.293049004,109301.165526761,370646.175917179,12668.5151714074,125934.235348901,80474.3896266741,18451.8062058396,86442.0004258252,43772.6794545551,66562.1870484452,1278660.63670518,229922.623970439,67085.3940176025,54651.0148817857,97716.5460564119,68367.6681601969,246192.651074742,85334.6676804349,125570.260505927,156946.308249313,4743.54822827639,139866.185020213,85532.6667144541,71424.4485618388,119477.065103842,52549.0767995742,52010.6024709929,55277.5663369906,1096507.48265447,574357.077595342,25844.5307086665,68449.7046603144,554148.752307373,0,67041.6427281444,326598.374564949,252698.628574253,65614.4641156962,152936.92090475,122138.067446105,218847.416679175,93107.747394194,69575.3351834888
98175.6565723127,887444.490116088,110712.751444643,76557.5575900516,119419.703525274,4647.33092004325,14069.6077796095,87459.6712153674,704676.678602676,220098.883698303,402437.606149598,126234.720759039,625257.597614482,258229.944362901,324793.847307668,9916.30003013348,77788.9137931801,83936.6612642815,10315.398926392,108299.180902138,23457.3059974846,76277.0010769084,69899.3708212015,116932.435461844,386460.025943045,9863.98410629706,124824.308134263,41429.1868493477,212450.133190628,4453112.53636269,166781.866506827,346760.40124733,83734.7657076109,332702.439103732,185517.680471949,140257.450174925,11087.2931926366,33288.0855369729,14660.2921737479,17736.8246604024,70341.9404298002,42713.1146089075,136367.695481529,435105.77698937,41662.196423788,104439.170658503,85162.384645209,894440.776294324,15804.0582157036,132584.53866295,129968.68397024,276765.897832588,70345.0738370453,11900.0028253877,19506.9649915458,48865.8979047273,61128.5875598532,393262.022408403,155260.231431728,437309.467506291,63424.0705666523,172504.217953493,119020.788827237,54226.3055478436,19964.8098687741,98119.441703063,108421.624827803,1345640.98272475,296950.268627768,133394.204332516,12493.3316654208,134384.102363501,1869.98414776513,299120.129259608,119392.192207651,169055.600065383,221972.148896314,68655.5259004633,181350.977503479,18928.4040209008,100841.704407981,159132.071189041,42493.683561382,46042.6198666885,32642.3306571745,1163474.94137573,639946.153424334,41286.486272794,104202.747788005,618982.480305002,67041.6427281444,0,393550.662726017,302594.339175957,12858.0996312966,217465.894550705,162072.195035613,285366.688817907,128910.830320864,98135.422771389
328524.730034682,510953.413821471,328134.797315909,348377.761212027,323981.394912585,390919.029108545,383122.41108321,306976.088283737,314992.69838868,284663.983392335,72458.7382518052,320469.180132955,231877.543925917,256963.358227505,98727.1679512702,400848.176782782,340724.034343798,309947.088957731,403668.213822722,289665.033946263,371235.963312652,348549.099493728,345654.215920609,325290.654894007,123607.379490577,395596.985180269,321186.431827955,371078.854477727,181857.201888955,4059838.16218941,286376.278600214,209121.163131563,330952.437767954,73375.4436829477,286653.418258491,253542.166841602,382746.711813681,374746.83785336,408070.713732728,410728.727226291,324254.886833297,358707.322536443,293251.686581838,61710.1433594042,351988.483040534,305735.295802246,310248.725853632,501542.917812409,382128.101240587,261000.015303807,318590.066991534,118569.211855032,325645.477337388,393250.351755888,374757.502174733,366077.460120029,332426.948358715,64172.9223018308,291160.217179727,48596.1498669832,332166.934461985,283989.27071414,316922.142679984,341551.471174698,412560.712597458,307065.066814218,315694.844671892,954271.272962831,97113.4944980583,262458.086019466,381095.589990288,316414.459826898,394810.62219174,234290.261695998,323995.807357935,293276.95217838,187068.645718222,325422.583655776,296369.069940387,411720.844539872,334088.967918609,305108.655287612,370357.54389734,367960.6561424,377161.227376491,769927.077977538,275086.358881135,352430.843637028,325077.234385286,266800.460170682,326598.374564949,393550.662726017,0,253817.391492722,391704.720811135,193615.93458001,303873.53291759,120161.425171417,319118.989633408,335617.907439665
204590.72254052,634411.636205081,193112.363920773,227310.063417857,184548.197496146,303023.142846627,288528.78564002,234250.760417129,487824.428066684,85437.9701442228,205328.906250801,177772.219459891,444660.556084041,44373.4788013245,157433.525696218,312473.154303587,224926.522612548,249987.19417,309115.997090063,210848.310973567,290674.382800086,227586.230528875,232801.331847298,187031.007330464,154905.733861531,297970.60174481,179174.950138498,262673.084249331,208133.143238458,4233848.50713489,135819.431660294,63729.1916386221,218999.159303412,186202.940999352,117586.962360598,209337.711626416,295981.41732729,270332.444187908,315111.109173307,318704.336935835,245141.642656273,260218.747429074,167078.04834531,249333.73089582,270198.520290932,201482.896653451,232316.576928654,702362.015829806,286809.621605349,216538.862820439,174063.036038177,217033.804846928,241644.865876861,294692.959103038,285034.043002592,255148.510480822,259227.177973376,204445.302139312,147355.043917016,299136.962142268,247648.671192119,130095.015375403,183801.245310312,254418.238143107,321172.372079302,209729.722316218,194261.979640946,1111710.73652167,197682.539370187,201269.479126774,293626.346861904,169678.258171158,304313.119126177,19971.756767317,184575.579605988,133984.608642677,140575.871848206,248416.694241691,123238.860714072,320040.622887274,203053.379764953,145155.500821752,261598.239331263,257992.348831553,271664.057746552,952119.984723359,391763.476986149,269990.641191909,198576.29783318,362307.862420981,252698.628574253,302594.339175957,253817.391492722,0,292960.038826108,137650.217684565,142248.204892385,159030.564024434,175116.616667609,205748.222518173
88384.0066980836,882729.178522779,100290.688039424,65954.6192813587,108981.026275633,16468.562987277,9136.37355907047,84762.7258610787,701560.219247423,209794.365145332,398319.650329315,115811.868572658,623562.789512824,248630.254202688,320505.700873963,21547.9663915749,68102.9120200503,83878.07918579,16173.0882427949,103908.955578068,28305.909660092,65671.8245714263,60273.724557002,106488.022543226,380716.791921531,5063.50913873728,114398.389088473,30431.7921443871,211511.697036874,4451533.37086722,157289.195969288,338427.771792167,74920.4306453019,329460.525420814,175565.809366126,138175.365750471,17425.4263719641,22640.4216905899,22182.4965845719,25784.4437802206,67452.061425068,35287.0543430651,127669.690157239,431847.096324625,40758.8812093171,97134.8476441968,81704.5691192626,893028.903825482,9716.54206202152,130915.191009669,119553.870159867,275802.764974331,66404.8641764311,1804.46300899204,18414.0327017699,38003.4339176257,60516.2226683091,389365.219940358,145840.954604425,436093.315486217,59690.2249356086,162988.146395217,109161.364471167,50277.7428201643,28267.0515195887,91595.8612071102,99325.8351059233,1342531.97519725,294799.958862915,130027.391062733,16942.2141247414,123978.145929386,14273.0296242818,290073.39827282,108953.418919201,159106.271732969,217130.045383253,66354.9443937141,171012.511326236,27123.9785309876,90349.183956119,148766.656137106,31520.0787085508,35132.374608003,21409.0733020059,1161476.3597183,634994.780257428,40168.1136275412,94388.2867406181,613494.59959561,65614.4641156962,12858.0996312966,391704.720811135,292960.038826108,0,212352.092660696,151710.74352463,281630.431103139,118493.955487143,87632.9875355963
137541.331746224,670401.268185469,135422.011029758,159210.935992426,130721.615757738,215981.74349945,204874.267227625,131724.532086023,492416.226514677,110620.395329679,187100.304374578,126954.47947557,421849.543828613,107593.152814328,109289.663462802,226312.993752179,152393.419110247,141801.130836429,226689.763313628,109273.448730866,198253.890367895,159418.439250573,158474.545468181,132159.501811007,169431.961926802,216915.081659312,127711.885639728,186969.763386593,71447.0363681164,4246654.27692885,94289.4698297509,150707.912587656,142953.049759708,123248.706316551,99037.171158944,86852.5293773614,207770.933749412,192238.544550504,232000.596621926,235199.598735532,147864.333328796,177245.935919927,100053.655881293,223519.949954654,176939.016094712,117749.367115069,132876.101630549,691331.910708519,203524.178231053,95454.6509117486,124999.670611486,101654.787101415,147192.573961506,214063.814280262,197960.471678671,180836.32700089,159690.014851407,178863.236752555,97905.2691714101,241676.572120117,154127.658664687,92808.6408643301,123991.358392444,163246.200154981,237401.58236269,121425.097026015,124394.78781358,1132711.2599101,101166.006676656,86703.5196598629,205701.113487941,122801.365422637,218997.158493376,122412.74643656,130737.336246733,102052.839714357,6848.28295274514,150141.039513987,108157.576688731,236392.189549534,142170.343551543,112894.551884264,186085.471370714,183145.533667744,194424.545164027,955992.042559984,422646.844396593,177121.882324089,133433.71854634,401551.613203747,152936.92090475,217465.894550705,193615.93458001,137650.217684565,212352.092660696,0,112026.798649554,74168.3315538623,125545.132220862,143956.223693899
64235.3458017776,756973.956159613,51430.1620827518,85764.2708994007,42730.0297626846,162983.313924455,148048.251937156,108753.643506589,590941.706814746,58083.8517329438,286424.130821427,35899.1638873356,527954.236291478,98366.1315447099,212132.375880688,171950.332630499,84482.9815330004,126379.646366156,167875.982052889,90452.1023737015,152951.797278861,86039.9143108356,92338.6295120286,45242.0439924527,254322.160561522,156699.45573832,37314.9851561025,121282.029139165,162336.784311621,4346168.25642903,17753.9536473409,193334.433207826,80218.7301939834,231521.868680766,25220.8634336959,112980.938171696,156519.912639227,129170.249834241,173887.33180159,177489.993518419,113946.232346505,120702.523506447,37371.702168434,326876.322772112,134117.01588948,69904.6469398261,104765.262653257,795988.060501407,146291.595218534,115629.953055181,32159.7533556753,211013.23802696,109139.977419772,153411.364225322,145643.237077016,113730.704090776,127716.393374911,280146.771996017,18774.7613304342,352312.521735658,113829.668776633,20046.3010837672,43648.1825544837,118639.786137684,179965.041433138,79109.5187415556,56440.7231521646,1227532.46702411,213188.700356786,98076.4167670201,154163.479194847,27735.7480205038,163791.436994823,141779.754773341,42757.6557556367,11068.4002564718,118825.958741623,117429.105626423,19304.980715775,178829.741385874,61369.3752914229,2967.14285579933,120204.242476463,116583.347410044,130306.295059286,1056900.69858275,509559.711808255,133738.300859954,58259.9244087724,484105.446586334,122138.067446105,162072.195035613,303873.53291759,142248.204892385,151710.74352463,112026.798649554,0,183732.94305316,33227.367141846,64078.3163917929
211190.131728868,602987.923602455,209549.245543018,232261.767854877,204884.765666735,283362.773421153,273608.37484153,198005.725183857,420255.495256193,168641.22413428,117371.592298516,201043.47766463,347733.876185055,148154.593186992,41474.7122466944,293619.468540927,225086.209982049,204678.823951735,295061.15367146,177747.68071076,264550.788904009,232455.727984223,230725.189053309,206327.54850541,114423.772245654,285940.232095526,201824.697688999,258100.283010751,89800.5154625137,4173340.01309104,166217.324959478,140021.73971667,215461.481866621,49141.048198917,167102.460068979,146719.247026648,275082.842381388,262722.149519077,300025.135023057,303018.283990314,215025.083052514,247152.256445002,174221.44722273,150610.266168602,243905.344809527,190089.708297091,200256.978667054,617313.28877348,272402.403934142,155120.092256647,199006.462450493,61830.099414505,215348.55303539,283283.906251168,265982.684039466,252405.873744848,225273.908424024,107924.705754252,171103.426733419,168583.326424595,222186.338378769,163882.309748875,198144.400296795,231555.559901641,305080.113711922,192710.613928099,198118.317026549,1061102.09145077,38732.480338987,151975.264578263,273177.936133002,196666.23020678,286793.794199209,139396.710758251,204900.595910097,173178.986126627,67898.6136427537,216797.08712661,176756.161066259,304134.731857993,216119.688705855,184950.501952758,257279.632101598,254549.484924323,265021.781141832,882626.880910332,356572.938744799,244212.520875976,207288.945009636,338324.485150156,218847.416679175,285366.688817907,120161.425171417,159030.564024434,281630.431103139,74168.3315538623,183732.94305316,0,199578.832435801,217835.938366658
31594.0106810267,783785.592006345,18211.2457061109,52541.9086075314,9538.99504468703,129893.75932164,114905.838877731,82971.8283274498,613738.084198928,91306.0475508211,308101.664902755,2778.72539133499,546807.369765198,130998.748965463,231819.223654076,138778.409979038,51537.9830689887,100469.170841497,134658.719300819,69503.5673138732,120484.046986296,52825.7293438779,59342.2894276405,12015.2904338926,279921.462155016,123487.140302689,4110.62040771922,88065.8134949443,162720.138454022,4369081.71920812,41595.5264288483,224390.730659672,48184.4493194849,248473.359685613,57551.690857327,101166.591697211,123561.841529281,95966.6952464625,140669.981381592,144272.602247254,84919.1610401485,87855.6114256012,27002.2026876275,346995.715208955,102391.813040455,44193.8317046217,78164.8526016598,815894.755880564,113145.179271248,101385.134029137,1125.02698517746,218037.467761126,79630.5938689283,120196.688284767,112736.277062598,80506.9770801371,98058.5300573003,301006.848196028,31614.9002182467,367041.005622767,83496.7325527804,46877.8093005025,12758.0627670275,87276.1400398649,146744.320693416,52891.7917746473,26760.9211091723,1252114.22341855,225017.999616415,85416.8558483722,121210.906965042,5594.98793018727,130625.081082517,173770.961678394,9566.656325092,41276.5490314774,132057.845493844,88367.617019956,52532.1805639066,145612.326948068,28183.7477942429,30277.0135249821,86982.7764733495,83370.7192775076,97089.8091055731,1078919.77175524,535926.326961302,101946.776054264,25853.3059062351,511447.332466989,93107.747394194,128910.830320864,319118.989633408,175116.616667609,118493.955487143,125545.132220862,33227.367141846,199578.832435801,0,30867.779463265
8417.28421078171,809117.679777175,12689.4655558708,21695.1856189513,21348.3222020649,99238.0444440161,84166.3114765336,65383.8095647422,635737.321494287,122162.144863976,329963.940403724,28179.2755054962,565508.347295362,161530.425267438,252661.05214818,107994.137546517,21672.5483729333,81303.5782255892,103797.68000243,60789.6396416551,90817.1062690998,21961.6580700891,29112.314140642,18881.5862177388,305016.229470718,92622.3337113658,26767.6289067716,57203.7257164255,169020.417519156,4390485.47469946,70873.5337163877,253733.909551883,21888.4386079381,266975.58972557,88173.2856232737,99306.6942865378,93117.5177304946,65112.8504629885,109809.03289722,113411.693186778,61848.8503999651,57725.4874942821,45677.2163009219,367396.375197196,74096.282359995,34732.9756225011,59714.5128364836,835146.782894413,82400.1308862306,96879.599654946,31922.8150482339,228729.879765215,56077.9232472575,89333.3852154223,82385.984736426,49659.2338013671,73305.2030401157,322246.913126544,59824.4979070921,382802.40042252,58222.8503576507,76446.3482505114,22837.5667709766,59967.7714823963,115887.561905475,39484.3972044265,19963.6399058445,1275300.65251651,239639.115721797,84353.6306975526,90779.5392837038,36346.8497612777,99851.8159218295,203844.058504045,21320.747678293,71770.9098093168,149998.111028274,65033.5960216883,83380.581218871,114751.442755121,2810.23548295115,61134.8552914157,56128.4942616496,52505.7435068852,66228.0041263229,1099878.01270997,561072.926163141,73560.4264572188,10562.648407949,537439.337110278,69575.3351834888,98135.422771389,335617.907439665,205748.222518173,87632.9875355963,143956.223693899,64078.3163917929,217835.938366658,30867.779463265,0
